sequence_id,account_id,split,seq_len,label,recon_error,anomaly_score
C1415268548,C1415268548,val,23,0.0,0.22713564,0.2601791
C1859125434,C1859125434,val,34,0.0,0.38489076,0.45824197
C1916330478,C1916330478,val,9,0.0,0.23912233,0.2752285
C1723811432,C1723811432,val,20,0.0,0.24938388,0.28811195
C955686495,C955686495,val,3,0.0,0.060612023,0.05110733
C1906797318,C1906797318,val,14,1.0,0.24816552,0.2865823
C123895795,C123895795,val,22,0.0,0.32911032,0.38820916
C1093549921,C1093549921,val,9,0.0,0.18715738,0.20998606
C127037026,C127037026,val,3,0.0,0.122398935,0.1286813
C1848110361,C1848110361,val,39,0.0,0.29063126,0.33989838
C1423507632,C1423507632,val,9,0.0,0.23214707,0.266471
C213693442,C213693442,val,5,0.0,0.08668496,0.08384211
C295697211,C295697211,val,5,0.0,0.17808498,0.1985956
C2120804928,C2120804928,val,7,0.0,0.13762686,0.14780009
C409025192,C409025192,val,4,0.0,0.08638422,0.08346453
C606517201,C606517201,val,4,0.0,0.090489864,0.0886192
C789923015,C789923015,val,5,0.0,0.23419537,0.26904264
C397357587,C397357587,val,8,0.0,0.1815365,0.202929
C1778190184,C1778190184,val,6,0.0,0.14433676,0.15622443
C1514954667,C1514954667,val,7,0.0,0.10823048,0.11089269
C2091822543,C2091822543,val,6,0.0,0.24224722,0.27915183
C1452375395,C1452375395,val,5,0.0,0.11425428,0.118455626
C568993638,C568993638,val,19,0.0,0.37606597,0.44716236
C1268503352,C1268503352,val,7,0.0,0.17060503,0.18920445
C166640893,C166640893,val,19,0.0,0.307388,0.3609366
C218956906,C218956906,val,3,0.0,0.049886297,0.037641093
C435532162,C435532162,val,3,0.0,0.07494527,0.06910284
C1371644740,C1371644740,val,4,0.0,0.10152424,0.10247295
C1567038734,C1567038734,val,48,0.0,0.3272699,0.3858985
C195399312,C195399312,val,4,0.0,0.131522,0.14013539
C538728904,C538728904,val,14,0.0,0.27471483,0.31991518
C1097854450,C1097854450,val,6,0.0,0.16693257,0.18459365
C337737837,C337737837,val,6,0.0,0.15109174,0.16470535
C396630011,C396630011,val,18,0.0,0.27560845,0.3210371
C496812626,C496812626,val,4,0.0,0.10720517,0.1096054
C1875000667,C1875000667,val,3,0.0,0.042025257,0.02777149
C722903392,C722903392,val,4,0.0,0.11017839,0.11333831
C54068254,C54068254,val,8,0.0,0.1753245,0.19512978
C1857142050,C1857142050,val,8,0.0,0.16172361,0.17805377
C1709206401,C1709206401,val,5,0.0,0.16362451,0.18044035
C2133384710,C2133384710,val,46,0.0,0.24932887,0.28804287
C88142492,C88142492,val,12,0.0,0.22416055,0.25644386
C1429932653,C1429932653,val,4,0.0,0.12592852,0.13311273
C1277323090,C1277323090,val,8,0.0,0.12681986,0.13423182
C1861609410,C1861609410,val,21,0.0,0.25040627,0.28939557
C857075262,C857075262,val,12,0.0,0.22529808,0.25787202
C1780848017,C1780848017,val,11,0.0,0.18155858,0.20295672
C1675496905,C1675496905,val,21,0.0,0.19425127,0.2188925
C1436347886,C1436347886,val,24,0.0,0.5458627,0.66034347
C1313357455,C1313357455,val,5,0.0,0.09105173,0.08932463
C1558567568,C1558567568,val,12,0.0,0.260674,0.30228677
C1757454136,C1757454136,val,8,0.0,0.2754522,0.32084092
C97800245,C97800245,val,3,0.0,0.08056837,0.07616269
C1844311682,C1844311682,val,7,0.0,0.27287233,0.3176019
C268953543,C268953543,val,6,0.0,0.22442451,0.25677526
C661326507,C661326507,val,31,0.0,0.27490175,0.32014984
C130931826,C130931826,val,11,0.0,0.20486678,0.23222037
C812244482,C812244482,val,32,0.0,0.30722913,0.36073714
C1354200972,C1354200972,val,9,0.0,0.31382895,0.36902326
C1740744011,C1740744011,val,9,0.0,0.1818084,0.20327038
C678251940,C678251940,val,21,0.0,0.34946597,0.41376585
C18661163,C18661163,val,3,0.0,0.12103627,0.12697047
C1692591739,C1692591739,val,6,0.0,0.14056675,0.15149115
C2016315316,C2016315316,val,5,0.0,0.11127483,0.1147149
C1795850645,C1795850645,val,3,0.0,0.094722204,0.09393294
C720836200,C720836200,val,13,1.0,0.3332166,0.39336464
C1992504095,C1992504095,val,18,0.0,0.21005653,0.23873614
C1793413847,C1793413847,val,3,0.0,0.11216471,0.11583216
C1771200015,C1771200015,val,5,0.0,0.11662161,0.121427834
C466904145,C466904145,val,13,0.0,0.30866575,0.36254084
C1919565678,C1919565678,val,8,0.0,0.21943882,0.25051567
C2010069810,C2010069810,val,3,0.0,0.059492923,0.04970229
C1700279332,C1700279332,val,8,0.0,0.13999438,0.15077254
C1554467390,C1554467390,val,8,0.0,0.18185814,0.20333283
C430228326,C430228326,val,13,0.0,0.3266034,0.3850617
C992739505,C992739505,val,3,0.0,0.08966718,0.08758631
C856878332,C856878332,val,4,0.0,0.07683056,0.071469836
C1160673279,C1160673279,val,24,0.0,0.32347944,0.38113955
C1463073804,C1463073804,val,6,0.0,0.23690754,0.2724478
C1620393782,C1620393782,val,3,0.0,0.115383945,0.119873926
C1556570878,C1556570878,val,4,0.0,0.11605788,0.12072006
C1747166875,C1747166875,val,10,0.0,0.22236353,0.25418767
C1409746154,C1409746154,val,3,0.0,0.059873924,0.05018064
C322539741,C322539741,val,8,0.0,0.22583729,0.258549
C1415671465,C1415671465,val,5,0.0,0.08571063,0.08261883
C48724144,C48724144,val,13,0.0,0.2862155,0.33435437
C1505815211,C1505815211,val,15,0.0,0.22919431,0.26276377
C2031717394,C2031717394,val,5,0.0,0.1949052,0.21971352
C1293136989,C1293136989,val,8,0.0,0.113527425,0.11754305
C2038756650,C2038756650,val,13,0.0,0.24226272,0.2791713
C205916127,C205916127,val,3,0.0,0.08319595,0.079461634
C1611229006,C1611229006,val,31,0.0,0.2870345,0.33538264
C323620463,C323620463,val,16,0.0,0.24032581,0.27673948
C347668500,C347668500,val,3,0.0,0.04617654,0.032983463
C1652572058,C1652572058,val,5,0.0,0.079147235,0.07437844
C1604980915,C1604980915,val,7,0.0,0.18170518,0.20314078
C140848381,C140848381,val,19,0.0,0.28905937,0.33792487
C354998843,C354998843,val,23,0.0,0.31405222,0.36930358
C2046361920,C2046361920,val,22,0.0,0.2966264,0.3474253
C1265844617,C1265844617,val,3,0.0,0.062669076,0.053689975
C955378943,C955378943,val,5,0.0,0.2777842,0.3237688
C1912730194,C1912730194,val,12,0.0,0.26325727,0.3055301
C1482021020,C1482021020,val,13,0.0,0.1694722,0.18778218
C538074799,C538074799,val,17,0.0,0.31213313,0.36689416
C1553247140,C1553247140,val,12,0.0,0.21716559,0.24766162
C1052648545,C1052648545,val,8,0.0,0.33600307,0.39686304
C1247131551,C1247131551,val,3,0.0,0.043578148,0.029721158
C447430096,C447430096,val,3,0.0,0.06534922,0.05705492
C1522496965,C1522496965,val,14,0.0,0.2644388,0.30701354
C1400775888,C1400775888,val,34,0.0,0.27225646,0.31682867
C281359993,C281359993,val,9,0.0,0.21524389,0.24524891
C234342323,C234342323,val,3,0.0,0.060740367,0.051268466
C318451685,C318451685,val,6,0.0,0.17517847,0.19494644
C1531239812,C1531239812,val,4,0.0,0.1841978,0.20627029
C1181003628,C1181003628,val,7,0.0,0.17859782,0.19923948
C920352921,C920352921,val,3,0.0,0.083166815,0.07942506
C1294287690,C1294287690,val,4,0.0,0.14438124,0.15628026
C1360503534,C1360503534,val,21,0.0,0.31988883,0.3766315
C1906263989,C1906263989,val,13,0.0,0.25850537,0.29956406
C2026118066,C2026118066,val,4,0.0,0.08595563,0.08292643
C1606483984,C1606483984,val,10,0.0,0.36675885,0.4354772
C848988468,C848988468,val,4,0.0,0.08110219,0.076832905
C1773168166,C1773168166,val,3,0.0,0.099365756,0.09976296
C1172672075,C1172672075,val,5,0.0,0.07950124,0.074822895
C1101981706,C1101981706,val,3,0.0,0.21676637,0.2471604
C1747148542,C1747148542,val,13,0.0,0.2632058,0.3054655
C125757431,C125757431,val,12,0.0,0.25533488,0.2955835
C269981020,C269981020,val,13,0.0,0.27211785,0.31665465
C112370317,C112370317,val,11,0.0,0.24391684,0.28124803
C381020551,C381020551,val,7,0.0,0.16356194,0.18036179
C1066576614,C1066576614,val,14,0.0,0.22046302,0.25180158
C1165120517,C1165120517,val,5,0.0,0.16422288,0.18119161
C215635441,C215635441,val,19,0.0,0.3715143,0.44144768
C380042,C380042,val,28,0.0,0.4030386,0.4810267
C1343587295,C1343587295,val,5,0.0,0.17779252,0.1982284
C1097183735,C1097183735,val,9,0.0,0.24091865,0.2774838
C482079477,C482079477,val,4,0.0,0.13285197,0.14180519
C1704630366,C1704630366,val,3,0.0,0.077603824,0.07244068
C1862999440,C1862999440,val,31,0.0,0.32466078,0.38262272
C1135817067,C1135817067,val,5,0.0,0.13136558,0.13993901
C2075212230,C2075212230,val,8,0.0,0.12198496,0.12816155
C1708956726,C1708956726,val,11,0.0,0.34533745,0.40858245
C1404859339,C1404859339,val,10,0.0,0.25361684,0.29342645
C811428992,C811428992,val,5,0.0,0.068145946,0.06056623
C3476895,C3476895,val,4,0.0,0.12431992,0.13109311
C1201449954,C1201449954,val,14,0.0,0.29839602,0.3496471
C248579384,C248579384,val,21,0.0,0.5168902,0.62396836
C796079216,C796079216,val,6,0.0,0.122353256,0.12862395
C1977683344,C1977683344,val,7,0.0,0.19520351,0.22008805
C836004752,C836004752,val,21,0.0,0.35862532,0.4252655
C1262035459,C1262035459,val,3,0.0,0.14750457,0.16020164
C1838760490,C1838760490,val,7,0.0,0.1860721,0.20862348
C277766159,C277766159,val,5,0.0,0.16526742,0.18250304
C1167095952,C1167095952,val,19,0.0,0.39929917,0.47633183
C1448922660,C1448922660,val,4,0.0,0.08740288,0.08474347
C1420026476,C1420026476,val,4,0.0,0.28180775,0.32882038
C481684551,C481684551,val,15,0.0,0.31372336,0.3688907
C523442914,C523442914,val,21,0.0,0.31685963,0.3728283
C1496125641,C1496125641,val,9,0.0,0.24647641,0.2844616
C1518071663,C1518071663,val,3,0.0,0.10125178,0.10213088
C1404226328,C1404226328,val,27,0.0,0.29225615,0.34193844
C1545800872,C1545800872,val,36,0.0,0.42223573,0.50512886
C2103814961,C2103814961,val,12,0.0,0.23356935,0.2682567
C1525872865,C1525872865,val,8,0.0,0.178284,0.19884548
C1062677002,C1062677002,val,10,0.0,0.25711164,0.29781422
C325970429,C325970429,val,6,0.0,0.14998738,0.16331883
C1859893306,C1859893306,val,3,0.0,0.082936734,0.079136185
C548975032,C548975032,val,3,0.0,0.11129151,0.11473584
C1395614752,C1395614752,val,21,0.0,0.26913342,0.31290767
C2011017966,C2011017966,val,10,0.0,0.22428396,0.2565988
C1756571603,C1756571603,val,12,0.0,0.24195789,0.27878857
C1463605792,C1463605792,val,17,0.0,0.26192224,0.30385396
C1106411356,C1106411356,val,10,0.0,0.17537963,0.19519901
C790116997,C790116997,val,8,0.0,0.16588245,0.18327522
C755667329,C755667329,val,10,0.0,0.17564693,0.1955346
C531019809,C531019809,val,6,0.0,0.14810762,0.16095877
C1598980256,C1598980256,val,10,0.0,0.14832708,0.1612343
C1836821486,C1836821486,val,5,0.0,0.124525174,0.13135082
C995408497,C995408497,val,16,0.0,0.26000485,0.30144668
C1897865263,C1897865263,val,10,0.0,0.19742642,0.22287893
C1853901653,C1853901653,val,3,0.0,0.096951336,0.09673163
C160358614,C160358614,val,3,0.0,0.05298484,0.04153134
C847959854,C847959854,val,7,0.0,0.15113282,0.16475694
C725260294,C725260294,val,4,0.0,0.12658168,0.13393278
C764938244,C764938244,val,4,0.0,0.11644942,0.12121164
C852530355,C852530355,val,6,0.0,0.23047343,0.26436973
C1895118165,C1895118165,val,8,0.0,0.17923693,0.20004188
C2077076739,C2077076739,val,5,0.0,0.13594145,0.14568403
C993495042,C993495042,val,7,0.0,0.12310703,0.12957032
C2134195253,C2134195253,val,35,0.0,0.29800922,0.34916148
C271877638,C271877638,val,4,0.0,0.18366645,0.20560318
C1651422863,C1651422863,val,13,0.0,0.35624957,0.4222827
C980097218,C980097218,val,5,0.0,0.14259294,0.15403505
C1549018222,C1549018222,val,10,0.0,0.13227369,0.14107914
C475844238,C475844238,val,29,0.0,0.26715535,0.31042418
C1181665884,C1181665884,val,8,0.0,0.2619306,0.30386448
C1667643655,C1667643655,val,3,0.0,0.11983837,0.1254665
C1811166258,C1811166258,val,8,0.0,0.17588784,0.19583707
C1522844030,C1522844030,val,3,0.0,0.11992223,0.12557177
C1739119810,C1739119810,val,3,0.0,0.08726831,0.08457451
C594419653,C594419653,val,8,0.0,0.14421242,0.15606833
C318923475,C318923475,val,3,0.0,0.050849177,0.038849995
C971505786,C971505786,val,7,0.0,0.09402446,0.09305692
C542157769,C542157769,val,3,0.0,0.15758434,0.17285687
C1724180394,C1724180394,val,3,0.0,0.04935705,0.036976617
C1500752892,C1500752892,val,13,0.0,0.25170153,0.2910218
C164385092,C164385092,val,5,0.0,0.09733783,0.097216874
C288399175,C288399175,val,5,0.0,0.124479145,0.13129303
C602871364,C602871364,val,4,0.0,0.08442168,0.08100055
C1902625608,C1902625608,val,5,0.0,0.09413153,0.09319135
C2082511308,C2082511308,val,9,0.0,0.2227648,0.25469148
C482621645,C482621645,val,3,0.0,0.16433145,0.18132792
C1296413871,C1296413871,val,13,0.0,0.3362846,0.39721653
C1221145689,C1221145689,val,17,0.0,0.29313418,0.34304082
C1057786794,C1057786794,val,15,0.0,0.20630716,0.23402877
C82471151,C82471151,val,30,0.0,0.3782812,0.4499436
C772243093,C772243093,val,5,0.0,0.09892667,0.099211685
C882846336,C882846336,val,7,0.0,0.13606755,0.14584237
C1080303281,C1080303281,val,5,0.0,0.13053943,0.13890177
C597782299,C597782299,val,3,0.0,0.034067106,0.017779965
C1205489322,C1205489322,val,4,0.0,0.09857988,0.09877629
C860471807,C860471807,val,12,0.0,0.31780753,0.3740184
C2078223067,C2078223067,val,3,0.0,0.02733658,0.009329736
C1913298631,C1913298631,val,11,0.0,0.2561804,0.29664505
C1039640777,C1039640777,val,5,0.0,0.12866063,0.13654292
C388667783,C388667783,val,24,0.0,0.2961183,0.3467874
C473380918,C473380918,val,5,0.0,0.11468452,0.11899579
C1886467884,C1886467884,val,8,0.0,0.21973264,0.25088456
C874604825,C874604825,val,10,0.0,0.1775266,0.19789453
C327754727,C327754727,val,4,0.0,0.097316846,0.09719054
C33062120,C33062120,val,7,0.0,0.13072482,0.13913453
C776878104,C776878104,val,7,0.0,0.3087037,0.36258847
C1391697328,C1391697328,val,3,0.0,0.04854537,0.03595755
C1096182605,C1096182605,val,14,0.0,0.27378172,0.31874365
C957467519,C957467519,val,10,0.0,0.22643235,0.25929612
C1383853462,C1383853462,val,6,0.0,0.09638444,0.096019894
C2140640543,C2140640543,val,13,0.0,0.22364917,0.25580183
C1113625872,C1113625872,val,23,0.0,0.2721838,0.31673744
C1286233271,C1286233271,val,21,0.0,0.2903003,0.33948287
C1039382138,C1039382138,val,3,0.0,0.058878645,0.04893106
C828895147,C828895147,val,6,0.0,0.15316793,0.16731204
C752853406,C752853406,val,38,0.0,0.35206077,0.41702363
C1213237323,C1213237323,val,3,0.0,0.11041554,0.113636054
C1062369653,C1062369653,val,10,0.0,0.22259656,0.25448024
C1219046075,C1219046075,val,6,0.0,0.12042427,0.12620209
C1871458192,C1871458192,val,18,0.0,0.40524077,0.48379156
C213479863,C213479863,val,21,0.0,0.35334238,0.41863272
C1811669916,C1811669916,val,4,0.0,0.18344094,0.20532005
C682181597,C682181597,val,6,0.0,0.15096861,0.16455077
C1657713503,C1657713503,val,4,0.0,0.100448065,0.101121806
C1142842893,C1142842893,val,7,0.0,0.39500177,0.47093642
C22118303,C22118303,val,5,0.0,0.08945713,0.0873226
C33936188,C33936188,val,6,0.0,0.15696888,0.17208415
C1933173212,C1933173212,val,14,0.0,0.25434536,0.29434112
C742200399,C742200399,val,5,0.0,0.15856336,0.17408603
C1794082378,C1794082378,val,3,0.0,0.047503546,0.03464953
C799532272,C799532272,val,5,0.0,0.12645404,0.13377252
C193350745,C193350745,val,4,0.0,0.07706952,0.071769856
C275240684,C275240684,val,39,0.0,0.33928698,0.40098605
C297416812,C297416812,val,6,0.0,0.10721967,0.10962362
C723417598,C723417598,val,9,0.0,0.21762322,0.24823618
C1974004858,C1974004858,val,15,0.0,0.38403967,0.4571734
C15052684,C15052684,val,15,0.0,0.45135322,0.5416861
C1328739120,C1328739120,val,8,0.0,0.18991005,0.21344207
C1437620239,C1437620239,val,9,0.0,0.12865396,0.13653454
C1164082830,C1164082830,val,6,0.0,0.10326908,0.10466361
C552460875,C552460875,val,4,0.0,0.0767465,0.0713643
C2069966578,C2069966578,val,4,0.0,0.066467956,0.0584595
C265128636,C265128636,val,4,0.0,0.09995184,0.100498796
C1030891428,C1030891428,val,3,0.0,0.10134807,0.102251776
C701067340,C701067340,val,9,0.0,0.21628685,0.24655835
C1096799014,C1096799014,val,3,0.0,0.23034354,0.26420665
C1203514034,C1203514034,val,4,0.0,0.11643983,0.12119959
C38920510,C38920510,val,4,0.0,0.1673887,0.18516633
C1756587233,C1756587233,val,8,0.0,0.21440493,0.24419558
C1735174039,C1735174039,val,26,0.0,0.21898131,0.24994127
C1269689654,C1269689654,val,5,0.0,0.15858477,0.17411293
C1255630901,C1255630901,val,5,0.0,0.17315185,0.192402
C752009140,C752009140,val,27,0.0,0.3176607,0.37383404
C929218014,C929218014,val,4,0.0,0.08915709,0.08694589
C2034801662,C2034801662,val,4,0.0,0.123199955,0.129687
C1506651719,C1506651719,val,14,0.0,0.1891168,0.21244614
C1164862146,C1164862146,val,12,0.0,0.28675187,0.33502775
C688011537,C688011537,val,5,0.0,0.1602476,0.17620061
C204173507,C204173507,val,4,0.0,0.09759196,0.097535945
C1066316390,C1066316390,val,11,0.0,0.40424514,0.48254153
C1636962391,C1636962391,val,16,0.0,0.28279877,0.33006462
C2016066550,C2016066550,val,3,0.0,0.27873954,0.32496822
C1624368391,C1624368391,val,8,0.0,0.29917163,0.35062087
C244428576,C244428576,val,8,0.0,0.3001641,0.35186693
C1681232772,C1681232772,val,6,0.0,0.1329781,0.14196353
C1898403068,C1898403068,val,9,0.0,0.19577663,0.2208076
C1883626904,C1883626904,val,6,0.0,0.17919607,0.19999059
C1589814147,C1589814147,val,5,0.0,0.08914709,0.086933345
C13977656,C13977656,val,3,0.0,0.07498436,0.06915191
C2109096985,C2109096985,val,5,0.0,0.12813044,0.13587725
C756217370,C756217370,val,3,0.0,0.13768227,0.14786966
C2093255052,C2093255052,val,3,0.0,0.08290435,0.07909552
C1152206334,C1152206334,val,6,0.0,0.061861224,0.05267571
C1678929503,C1678929503,val,8,0.0,0.116884515,0.1217579
C2029456502,C2029456502,val,13,0.0,0.30502966,0.3579757
C280370596,C280370596,val,3,0.0,0.12781009,0.13547505
C1168262869,C1168262869,val,3,0.0,0.057293814,0.046941288
C280244227,C280244227,val,15,0.0,0.25483236,0.29495257
C1041245139,C1041245139,val,25,0.0,0.24394937,0.28128886
C2090462876,C2090462876,val,7,0.0,0.45782042,0.54980576
C1028574311,C1028574311,val,50,0.0,0.2956376,0.3461839
C1172609547,C1172609547,val,4,0.0,0.158654,0.17419985
C588661830,C588661830,val,3,0.0,0.16861656,0.18670791
C864983288,C864983288,val,50,0.0,0.3481855,0.41215822
C1369071432,C1369071432,val,5,0.0,0.19675165,0.22203176
C161013910,C161013910,val,12,0.0,0.29084525,0.34016705
C754513909,C754513909,val,3,0.0,0.10647594,0.10868986
C1407185206,C1407185206,val,6,0.0,0.12008198,0.12577236
C1583641828,C1583641828,val,9,0.0,0.2641346,0.3066316
C974028749,C974028749,val,11,0.0,0.20474407,0.2320663
C1497599879,C1497599879,val,3,0.0,0.13892598,0.14943115
C313351648,C313351648,val,3,0.0,0.07623657,0.07072407
C620549015,C620549015,val,11,0.0,0.22688524,0.25986472
C326228804,C326228804,val,4,0.0,0.06993522,0.06281268
C136388627,C136388627,val,3,0.0,0.12819208,0.13595465
C2147185639,C2147185639,val,3,0.0,0.083745226,0.08015125
C2006666516,C2006666516,val,13,0.0,0.26370022,0.30608624
C1281985342,C1281985342,val,4,0.0,0.13532802,0.14491388
C1471367592,C1471367592,val,19,0.0,0.30570272,0.3588207
C382347523,C382347523,val,5,0.0,0.19459671,0.2193262
C175802660,C175802660,val,4,0.0,0.098105706,0.09818096
C568555558,C568555558,val,3,0.0,0.11809055,0.12327209
C590061010,C590061010,val,4,0.0,0.0996073,0.100066215
C1396288178,C1396288178,val,24,0.0,0.2611231,0.30285063
C749954901,C749954901,val,4,0.0,0.16041419,0.17640977
C1572875813,C1572875813,val,6,0.0,0.17711315,0.19737545
C241411279,C241411279,val,26,0.0,0.3348738,0.39544526
C1879539947,C1879539947,val,5,0.0,0.12950492,0.13760293
C426282304,C426282304,val,4,0.0,0.08444806,0.08103367
C1163633738,C1163633738,val,5,0.0,0.14381737,0.15557232
C519600503,C519600503,val,24,0.0,0.28182614,0.32884347
C2072721985,C2072721985,val,5,0.0,0.16703399,0.18472098
C1325861245,C1325861245,val,14,0.0,0.2484516,0.28694147
C1717270936,C1717270936,val,4,0.0,0.12569512,0.1328197
C1246535237,C1246535237,val,5,0.0,0.20201533,0.22864033
C2019836483,C2019836483,val,5,0.0,0.0959717,0.0955017
C1223678140,C1223678140,val,25,0.0,0.24783228,0.2861639
C1244869566,C1244869566,val,33,0.0,0.32205918,0.37935638
C554848161,C554848161,val,3,0.0,0.08895178,0.08668813
C761718361,C761718361,val,5,0.0,0.2476791,0.28597158
C942967406,C942967406,val,5,0.0,0.1979572,0.22354533
C265301723,C265301723,val,4,0.0,0.10104983,0.10187733
C498673546,C498673546,val,10,0.0,0.2712501,0.31556517
C722557908,C722557908,val,11,0.0,0.18838286,0.21152467
C133999906,C133999906,val,8,0.0,0.25901198,0.3002001
C622651897,C622651897,val,10,0.0,0.19833253,0.22401656
C1782694629,C1782694629,val,10,0.0,0.25143805,0.290691
C1316264561,C1316264561,val,10,0.0,0.13805224,0.14833416
C1177043284,C1177043284,val,6,0.0,0.22249012,0.2543466
C1464392578,C1464392578,val,25,0.0,0.35199204,0.41693735
C1963044166,C1963044166,val,4,0.0,0.11640279,0.121153094
C990459153,C990459153,val,3,0.0,0.036893774,0.02132887
C2023778166,C2023778166,val,3,0.0,0.09129604,0.089631364
C455039240,C455039240,val,14,0.0,0.22730517,0.26039195
C578142814,C578142814,val,3,0.0,0.07198558,0.06538692
C1050459889,C1050459889,val,5,0.0,0.23201486,0.266305
C824147160,C824147160,val,10,0.0,0.15485056,0.16942458
C412712749,C412712749,val,8,0.0,0.1755162,0.19537048
C53262190,C53262190,val,23,0.0,0.27777424,0.32375628
C1528334326,C1528334326,val,10,0.0,0.32372242,0.3814446
